Week Ending Date,Report Date,Date,Weighted Prices,Sales
03/30/2019,04/03/2019,03/02/2019,1.5653,"10,746,556"
03/30/2019,04/03/2019,03/09/2019,1.6111,"11,541,511"
03/30/2019,04/03/2019,03/16/2019,1.6212,"10,778,178"
03/30/2019,04/03/2019,03/23/2019,1.6002,"9,776,560"
03/30/2019,04/03/2019,03/30/2019,1.5957,"10,509,114"
03/23/2019,03/27/2019,03/23/2019,1.5999,"9,482,577"
03/23/2019,03/27/2019,03/16/2019,1.6212,"10,778,178"
03/23/2019,03/27/2019,03/09/2019,1.6111,"11,541,511"
03/23/2019,03/27/2019,03/02/2019,1.5653,"10,746,556"
03/23/2019,03/27/2019,02/23/2019,1.5168,"12,216,102"
03/16/2019,03/20/2019,02/16/2019,1.4665,"11,052,838"
03/16/2019,03/20/2019,02/23/2019,1.5168,"12,216,102"
03/16/2019,03/20/2019,03/02/2019,1.5653,"10,746,556"
03/16/2019,03/20/2019,03/09/2019,1.6111,"11,541,511"
03/16/2019,03/20/2019,03/16/2019,1.6211,"10,778,178"
03/09/2019,03/13/2019,03/09/2019,1.6098,"11,385,619"
03/09/2019,03/13/2019,03/02/2019,1.5653,"10,746,556"
03/09/2019,03/13/2019,02/23/2019,1.5169,"12,218,659"
03/09/2019,03/13/2019,02/16/2019,1.4665,"11,052,838"
03/09/2019,03/13/2019,02/09/2019,1.4359,"12,131,785"
03/02/2019,03/06/2019,02/02/2019,1.4310,"11,178,752"
03/02/2019,03/06/2019,02/09/2019,1.4356,"11,981,300"
03/02/2019,03/06/2019,02/16/2019,1.4665,"11,052,838"
03/02/2019,03/06/2019,02/23/2019,1.5169,"12,218,659"
03/02/2019,03/06/2019,03/02/2019,1.5656,"10,746,556"
02/23/2019,02/27/2019,02/23/2019,1.5167,"12,208,426"
02/23/2019,02/27/2019,02/16/2019,1.4664,"11,016,344"
02/23/2019,02/27/2019,02/09/2019,1.4356,"11,981,299"
02/23/2019,02/27/2019,02/02/2019,1.4310,"11,178,752"
02/23/2019,02/27/2019,01/26/2019,1.4338,"11,722,354"
02/16/2019,02/21/2019,01/19/2019,1.4313,"11,258,245"
02/16/2019,02/21/2019,01/26/2019,1.4338,"11,722,354"
02/16/2019,02/21/2019,02/02/2019,1.4310,"11,178,752"
02/16/2019,02/21/2019,02/09/2019,1.4352,"11,923,189"
02/16/2019,02/21/2019,02/16/2019,1.4662,"10,997,388"
02/09/2019,02/13/2019,02/09/2019,1.4337,"11,728,379"
02/09/2019,02/13/2019,02/02/2019,1.4310,"11,178,752"
02/09/2019,02/13/2019,01/26/2019,1.4338,"11,722,354"
02/09/2019,02/13/2019,01/19/2019,1.4313,"11,258,245"
02/09/2019,02/13/2019,01/12/2019,1.4272,"13,946,475"
02/02/2019,02/06/2019,01/05/2019,1.4216,"11,018,556"
02/02/2019,02/06/2019,01/12/2019,1.4272,"13,946,475"
02/02/2019,02/06/2019,01/19/2019,1.4313,"11,258,245"
02/02/2019,02/06/2019,01/26/2019,1.4338,"11,722,354"
02/02/2019,02/06/2019,02/02/2019,1.4311,"10,161,803"
01/26/2019,01/30/2019,01/26/2019,1.4323,"11,603,683"
01/26/2019,01/30/2019,01/19/2019,1.4309,"11,219,414"
01/26/2019,01/30/2019,01/12/2019,1.4272,"13,946,475"
01/26/2019,01/30/2019,01/05/2019,1.4216,"11,018,556"
01/26/2019,01/30/2019,12/29/2018,1.3979,"9,935,425"
01/19/2019,01/24/2019,12/22/2018,1.3947,"11,886,415"
01/19/2019,01/24/2019,12/29/2018,1.3979,"9,935,425"
01/19/2019,01/24/2019,01/05/2019,1.4216,"11,018,556"
01/19/2019,01/24/2019,01/12/2019,1.4272,"13,946,475"
01/19/2019,01/24/2019,01/19/2019,1.4346,"11,178,698"
01/12/2019,01/16/2019,01/12/2019,1.4268,"13,907,494"
01/12/2019,01/16/2019,01/05/2019,1.4216,"11,018,556"
01/12/2019,01/16/2019,12/29/2018,1.3979,"9,935,425"
01/12/2019,01/16/2019,12/22/2018,1.3947,"11,886,415"
01/12/2019,01/16/2019,12/15/2018,1.3979,"12,064,453"
01/05/2019,01/09/2019,12/08/2018,1.4204,"12,724,396"
01/05/2019,01/09/2019,12/15/2018,1.3979,"12,064,453"
01/05/2019,01/09/2019,12/22/2018,1.3947,"11,886,415"
01/05/2019,01/09/2019,12/29/2018,1.3979,"9,935,425"
01/05/2019,01/09/2019,01/05/2019,1.4212,"10,995,619"
12/29/2018,01/03/2019,12/29/2018,1.3979,"9,730,240"
12/29/2018,01/03/2019,12/22/2018,1.3947,"11,886,415"
12/29/2018,01/03/2019,12/15/2018,1.3979,"12,064,453"
12/29/2018,01/03/2019,12/08/2018,1.4204,"12,724,396"
12/29/2018,01/03/2019,12/01/2018,1.4454,"12,286,600"
12/22/2018,12/27/2018,11/24/2018,1.4803,"10,215,986"
12/22/2018,12/27/2018,12/01/2018,1.4454,"12,286,600"
12/22/2018,12/27/2018,12/08/2018,1.4204,"12,724,396"
12/22/2018,12/27/2018,12/15/2018,1.3969,"12,013,844"
12/22/2018,12/27/2018,12/22/2018,1.3937,"11,680,310"
12/15/2018,12/19/2018,12/15/2018,1.3960,"11,911,088"
12/15/2018,12/19/2018,12/08/2018,1.4204,"12,722,114"
12/15/2018,12/19/2018,12/01/2018,1.4454,"12,286,600"
12/15/2018,12/19/2018,11/24/2018,1.4803,"10,215,986"
12/15/2018,12/19/2018,11/17/2018,1.5166,"12,381,101"
12/08/2018,12/12/2018,11/10/2018,1.5676,"11,069,893"
12/08/2018,12/12/2018,11/17/2018,1.5166,"12,381,101"
12/08/2018,12/12/2018,11/24/2018,1.4803,"10,215,986"
12/08/2018,12/12/2018,12/01/2018,1.4454,"12,286,600"
12/08/2018,12/12/2018,12/08/2018,1.4204,"12,719,835"
12/01/2018,12/05/2018,12/01/2018,1.4435,"12,113,400"
12/01/2018,12/05/2018,11/24/2018,1.4803,"10,218,250"
12/01/2018,12/05/2018,11/17/2018,1.5166,"12,381,101"
12/01/2018,12/05/2018,11/10/2018,1.5676,"11,069,893"
12/01/2018,12/05/2018,11/03/2018,1.6160,"11,572,828"
11/24/2018,11/28/2018,10/27/2018,1.6805,"12,267,152"
11/24/2018,11/28/2018,11/03/2018,1.6160,"11,572,828"
11/24/2018,11/28/2018,11/10/2018,1.5676,"11,069,893"
11/24/2018,11/28/2018,11/17/2018,1.5166,"12,381,101"
11/24/2018,11/28/2018,11/24/2018,1.4782,"10,093,097"
11/17/2018,11/21/2018,11/17/2018,1.5144,"12,215,197"
11/17/2018,11/21/2018,11/10/2018,1.5676,"11,069,893"
11/17/2018,11/21/2018,11/03/2018,1.6160,"11,572,828"
11/17/2018,11/21/2018,10/27/2018,1.6805,"12,267,152"
11/17/2018,11/21/2018,10/20/2018,1.6928,"11,728,954"
11/10/2018,11/15/2018,10/13/2018,1.6790,"11,333,574"
11/10/2018,11/15/2018,10/20/2018,1.6928,"11,728,954"
11/10/2018,11/15/2018,10/27/2018,1.6805,"12,267,152"
11/10/2018,11/15/2018,11/03/2018,1.6160,"11,572,828"
11/10/2018,11/15/2018,11/10/2018,1.5675,"11,040,176"
11/03/2018,11/07/2018,11/03/2018,1.6153,"11,532,045"
11/03/2018,11/07/2018,10/27/2018,1.6805,"12,267,152"
11/03/2018,11/07/2018,10/20/2018,1.6928,"11,724,368"
11/03/2018,11/07/2018,10/13/2018,1.6790,"11,333,574"
11/03/2018,11/07/2018,10/06/2018,1.6656,"11,305,105"
10/27/2018,10/31/2018,09/29/2018,1.6786,"11,715,525"
10/27/2018,10/31/2018,10/06/2018,1.6656,"11,305,105"
10/27/2018,10/31/2018,10/13/2018,1.6790,"11,333,574"
10/27/2018,10/31/2018,10/20/2018,1.6930,"11,754,363"
10/27/2018,10/31/2018,10/27/2018,1.6799,"12,161,300"
10/20/2018,10/24/2018,10/20/2018,1.6915,"11,597,503"
10/20/2018,10/24/2018,10/13/2018,1.6790,"11,333,574"
10/20/2018,10/24/2018,10/06/2018,1.6656,"11,305,105"
10/20/2018,10/24/2018,09/29/2018,1.6786,"11,715,525"
10/20/2018,10/24/2018,09/22/2018,1.6901,"12,339,142"
10/13/2018,10/17/2018,09/15/2018,1.6857,"12,029,727"
10/13/2018,10/17/2018,09/22/2018,1.6901,"12,339,142"
10/13/2018,10/17/2018,09/29/2018,1.6786,"11,715,525"
10/13/2018,10/17/2018,10/06/2018,1.6656,"11,305,105"
10/13/2018,10/17/2018,10/13/2018,1.6783,"11,259,896"
10/06/2018,10/11/2018,10/06/2018,1.6656,"11,305,105"
10/06/2018,10/11/2018,09/29/2018,1.6786,"11,715,525"
10/06/2018,10/11/2018,09/22/2018,1.6901,"12,339,142"
10/06/2018,10/11/2018,09/15/2018,1.6857,"12,029,727"
10/06/2018,10/11/2018,09/08/2018,1.6758,"10,667,297"
09/29/2018,10/03/2018,09/01/2018,1.6562,"11,707,999"
09/29/2018,10/03/2018,09/08/2018,1.6758,"10,667,297"
09/29/2018,10/03/2018,09/15/2018,1.6857,"12,029,727"
09/29/2018,10/03/2018,09/22/2018,1.6900,"12,327,603"
09/29/2018,10/03/2018,09/29/2018,1.6763,"11,554,009"
09/22/2018,09/26/2018,09/22/2018,1.6891,"12,213,559"
09/22/2018,09/26/2018,09/15/2018,1.6869,"11,879,930"
09/22/2018,09/26/2018,09/08/2018,1.6758,"10,667,297"
09/22/2018,09/26/2018,09/01/2018,1.6562,"11,707,999"
09/22/2018,09/26/2018,08/25/2018,1.6285,"12,007,093"
09/15/2018,09/19/2018,08/18/2018,1.5878,"11,620,456"
09/15/2018,09/19/2018,08/25/2018,1.6285,"12,007,093"
09/15/2018,09/19/2018,09/01/2018,1.6558,"11,673,707"
09/15/2018,09/19/2018,09/08/2018,1.6758,"10,667,297"
09/15/2018,09/19/2018,09/15/2018,1.6869,"11,879,930"
09/08/2018,09/12/2018,09/08/2018,1.6758,"10,662,687"
09/08/2018,09/12/2018,09/01/2018,1.6558,"11,671,418"
09/08/2018,09/12/2018,08/25/2018,1.6285,"12,007,549"
09/08/2018,09/12/2018,08/18/2018,1.5877,"11,611,281"
09/08/2018,09/12/2018,08/11/2018,1.5707,"12,880,424"
09/01/2018,09/06/2018,08/04/2018,1.5731,"12,112,059"
09/01/2018,09/06/2018,08/11/2018,1.5706,"12,878,093"
09/01/2018,09/06/2018,08/18/2018,1.5877,"11,611,281"
09/01/2018,09/06/2018,08/25/2018,1.6280,"11,934,238"
09/01/2018,09/06/2018,09/01/2018,1.6554,"11,639,422"
08/25/2018,08/29/2018,08/25/2018,1.6275,"11,897,621"
08/25/2018,08/29/2018,08/18/2018,1.5871,"11,539,135"
08/25/2018,08/29/2018,08/11/2018,1.5690,"12,832,183"
08/25/2018,08/29/2018,08/04/2018,1.5727,"12,077,325"
08/25/2018,08/29/2018,07/28/2018,1.5765,"11,335,975"
08/18/2018,08/22/2018,07/21/2018,1.5615,"13,267,695"
08/18/2018,08/22/2018,07/28/2018,1.5765,"11,335,975"
08/18/2018,08/22/2018,08/04/2018,1.5725,"12,054,415"
08/18/2018,08/22/2018,08/11/2018,1.5687,"12,800,063"
08/18/2018,08/22/2018,08/18/2018,1.5865,"11,470,348"
08/11/2018,08/15/2018,08/11/2018,1.5682,"12,742,660"
08/11/2018,08/15/2018,08/04/2018,1.5725,"12,054,415"
08/11/2018,08/15/2018,07/28/2018,1.5765,"11,335,975"
08/11/2018,08/15/2018,07/21/2018,1.5615,"13,267,695"
08/11/2018,08/15/2018,07/14/2018,1.5725,"12,131,229"
08/04/2018,08/08/2018,07/07/2018,1.5935,"12,086,885"
08/04/2018,08/08/2018,07/14/2018,1.5725,"12,131,229"
08/04/2018,08/08/2018,07/21/2018,1.5615,"13,267,695"
08/04/2018,08/08/2018,07/28/2018,1.5765,"11,335,975"
08/04/2018,08/08/2018,08/04/2018,1.5725,"12,054,415"
07/28/2018,08/01/2018,07/28/2018,1.5765,"11,335,975"
07/28/2018,08/01/2018,07/21/2018,1.5615,"13,237,471"
07/28/2018,08/01/2018,07/14/2018,1.5725,"12,131,229"
07/28/2018,08/01/2018,07/07/2018,1.5935,"12,086,885"
07/28/2018,08/01/2018,06/30/2018,1.6223,"12,397,225"
07/21/2018,07/25/2018,06/23/2018,1.6382,"11,458,412"
07/21/2018,07/25/2018,06/30/2018,1.6228,"12,399,981"
07/21/2018,07/25/2018,07/07/2018,1.5935,"12,086,885"
07/21/2018,07/25/2018,07/14/2018,1.5725,"12,131,229"
07/21/2018,07/25/2018,07/21/2018,1.5615,"13,237,471"
07/14/2018,07/18/2018,07/14/2018,1.5725,"12,131,229"
07/14/2018,07/18/2018,07/07/2018,1.5935,"12,086,885"
07/14/2018,07/18/2018,06/30/2018,1.6228,"12,399,982"
07/14/2018,07/18/2018,06/23/2018,1.6382,"11,458,414"
07/14/2018,07/18/2018,06/16/2018,1.6456,"11,631,870"
07/07/2018,07/11/2018,06/09/2018,1.6526,"11,894,825"
07/07/2018,07/11/2018,06/16/2018,1.6456,"11,631,870"
07/07/2018,07/11/2018,06/23/2018,1.6382,"11,458,414"
07/07/2018,07/11/2018,06/30/2018,1.6229,"12,356,124"
07/07/2018,07/11/2018,07/07/2018,1.5950,"11,955,688"
06/30/2018,07/05/2018,06/30/2018,1.6230,"12,338,969"
06/30/2018,07/05/2018,06/23/2018,1.6382,"11,458,414"
06/30/2018,07/05/2018,06/16/2018,1.6456,"11,631,870"
06/30/2018,07/05/2018,06/09/2018,1.6526,"11,894,825"
06/30/2018,07/05/2018,06/02/2018,1.6756,"12,104,635"
06/23/2018,06/27/2018,05/26/2018,1.6775,"11,131,036"
06/23/2018,06/27/2018,06/02/2018,1.6661,"12,173,274"
06/23/2018,06/27/2018,06/09/2018,1.6526,"11,894,825"
06/23/2018,06/27/2018,06/16/2018,1.6456,"11,631,954"
06/23/2018,06/27/2018,06/23/2018,1.6383,"11,458,414"
06/16/2018,06/20/2018,06/16/2018,1.6473,"11,437,715"
06/16/2018,06/20/2018,06/09/2018,1.6526,"11,894,825"
06/16/2018,06/20/2018,06/02/2018,1.6661,"12,173,274"
06/16/2018,06/20/2018,05/26/2018,1.6694,"11,185,944"
06/16/2018,06/20/2018,05/19/2018,1.6783,"12,020,501"
06/09/2018,06/13/2018,05/12/2018,1.6611,"11,401,806"
06/09/2018,06/13/2018,05/19/2018,1.6783,"12,020,501"
06/09/2018,06/13/2018,05/26/2018,1.6694,"11,185,944"
06/09/2018,06/13/2018,06/02/2018,1.6661,"12,173,274"
06/09/2018,06/13/2018,06/09/2018,1.6525,"11,895,037"
06/02/2018,06/06/2018,06/02/2018,1.6655,"12,094,686"
06/02/2018,06/06/2018,05/26/2018,1.6694,"11,185,944"
06/02/2018,06/06/2018,05/19/2018,1.6787,"11,887,451"
06/02/2018,06/06/2018,05/12/2018,1.6608,"11,149,161"
06/02/2018,06/06/2018,05/05/2018,1.6400,"11,680,051"
05/26/2018,05/31/2018,04/28/2018,1.6181,"12,104,287"
05/26/2018,05/31/2018,05/05/2018,1.6400,"11,680,051"
05/26/2018,05/31/2018,05/12/2018,1.6614,"11,213,796"
05/26/2018,05/31/2018,05/19/2018,1.6787,"11,887,451"
05/26/2018,05/31/2018,05/26/2018,1.6694,"11,195,141"
05/19/2018,05/23/2018,05/19/2018,1.6785,"11,857,133"
05/19/2018,05/23/2018,05/12/2018,1.6614,"11,213,796"
05/19/2018,05/23/2018,05/05/2018,1.6405,"11,718,994"
05/19/2018,05/23/2018,04/28/2018,1.6181,"12,104,287"
05/19/2018,05/23/2018,04/21/2018,1.6017,"12,182,087"
05/12/2018,05/16/2018,04/14/2018,1.5889,"11,813,990"
05/12/2018,05/16/2018,04/21/2018,1.6017,"12,182,087"
05/12/2018,05/16/2018,04/28/2018,1.6181,"12,106,678"
05/12/2018,05/16/2018,05/05/2018,1.6405,"11,718,994"
05/12/2018,05/16/2018,05/12/2018,1.6616,"11,198,806"
05/05/2018,05/09/2018,05/05/2018,1.6405,"11,718,994"
05/05/2018,05/09/2018,04/28/2018,1.6181,"12,106,678"
05/05/2018,05/09/2018,04/21/2018,1.6017,"12,182,267"
05/05/2018,05/09/2018,04/14/2018,1.5889,"11,813,990"
05/05/2018,05/09/2018,04/07/2018,1.5890,"11,089,641"
04/28/2018,05/02/2018,03/31/2018,1.5953,"11,929,355"
04/28/2018,05/02/2018,04/07/2018,1.5890,"11,089,641"
04/28/2018,05/02/2018,04/14/2018,1.5889,"11,813,990"
04/28/2018,05/02/2018,04/21/2018,1.6017,"12,182,267"
04/28/2018,05/02/2018,04/28/2018,1.6181,"12,104,202"
04/21/2018,04/25/2018,04/21/2018,1.6025,"11,937,040"
04/21/2018,04/25/2018,04/14/2018,1.5889,"11,813,990"
04/21/2018,04/25/2018,04/07/2018,1.5890,"11,089,641"
04/21/2018,04/25/2018,03/31/2018,1.5953,"11,929,355"
04/21/2018,04/25/2018,03/24/2018,1.5876,"11,462,333"
04/14/2018,04/18/2018,03/17/2018,1.5690,"12,233,475"
04/14/2018,04/18/2018,03/24/2018,1.5876,"11,462,333"
04/14/2018,04/18/2018,03/31/2018,1.5953,"11,929,355"
04/14/2018,04/18/2018,04/07/2018,1.5890,"11,089,641"
04/14/2018,04/18/2018,04/14/2018,1.5890,"11,772,821"
04/07/2018,04/11/2018,04/07/2018,1.5900,"10,797,174"
04/07/2018,04/11/2018,03/31/2018,1.5953,"11,929,355"
04/07/2018,04/11/2018,03/24/2018,1.5876,"11,462,333"
04/07/2018,04/11/2018,03/17/2018,1.5690,"12,233,475"
04/07/2018,04/11/2018,03/10/2018,1.5565,"11,733,881"
03/31/2018,04/04/2018,03/03/2018,1.5513,"11,975,517"
03/31/2018,04/04/2018,03/10/2018,1.5565,"11,733,881"
03/31/2018,04/04/2018,03/17/2018,1.5690,"12,233,475"
03/31/2018,04/04/2018,03/24/2018,1.5876,"11,462,333"
03/31/2018,04/04/2018,03/31/2018,1.5953,"11,929,355"
03/24/2018,03/28/2018,03/24/2018,1.5876,"11,462,333"
03/24/2018,03/28/2018,03/17/2018,1.5690,"12,233,475"
03/24/2018,03/28/2018,03/10/2018,1.5565,"11,733,881"
03/24/2018,03/28/2018,03/03/2018,1.5513,"11,975,517"
03/24/2018,03/28/2018,02/24/2018,1.5308,"12,606,249"
03/17/2018,03/21/2018,02/17/2018,1.5266,"12,258,160"
03/17/2018,03/21/2018,02/24/2018,1.5308,"12,606,249"
03/17/2018,03/21/2018,03/03/2018,1.5513,"11,975,733"
03/17/2018,03/21/2018,03/10/2018,1.5566,"11,733,881"
03/17/2018,03/21/2018,03/17/2018,1.5687,"12,164,748"
03/10/2018,03/14/2018,03/10/2018,1.5566,"11,733,881"
03/10/2018,03/14/2018,03/03/2018,1.5513,"11,975,733"
03/10/2018,03/14/2018,02/24/2018,1.5308,"12,606,249"
03/10/2018,03/14/2018,02/17/2018,1.5266,"12,258,160"
03/10/2018,03/14/2018,02/10/2018,1.5357,"12,959,794"
03/03/2018,03/07/2018,02/03/2018,1.5283,"11,613,994"
03/03/2018,03/07/2018,02/10/2018,1.5357,"12,959,794"
03/03/2018,03/07/2018,02/17/2018,1.5266,"12,258,160"
03/03/2018,03/07/2018,02/24/2018,1.5308,"12,606,249"
03/03/2018,03/07/2018,03/03/2018,1.5513,"11,968,798"
02/24/2018,02/28/2018,02/24/2018,1.5308,"12,605,390"
02/24/2018,02/28/2018,02/17/2018,1.5266,"12,258,160"
02/24/2018,02/28/2018,02/10/2018,1.5357,"12,959,794"
02/24/2018,02/28/2018,02/03/2018,1.5283,"11,613,994"
02/24/2018,02/28/2018,01/27/2018,1.5300,"13,772,538"
02/17/2018,02/22/2018,01/20/2018,1.5278,"12,464,247"
02/17/2018,02/22/2018,01/27/2018,1.5300,"13,772,538"
02/17/2018,02/22/2018,02/03/2018,1.5283,"11,613,994"
02/17/2018,02/22/2018,02/10/2018,1.5357,"12,959,794"
02/17/2018,02/22/2018,02/17/2018,1.5273,"12,416,645"
02/10/2018,02/14/2018,02/10/2018,1.5357,"12,959,069"
02/10/2018,02/14/2018,02/03/2018,1.5283,"11,617,801"
02/10/2018,02/14/2018,01/27/2018,1.5301,"13,758,303"
02/10/2018,02/14/2018,01/20/2018,1.5278,"12,464,247"
02/10/2018,02/14/2018,01/13/2018,1.5221,"12,161,364"
02/03/2018,02/07/2018,01/06/2018,1.5162,"10,738,140"
02/03/2018,02/07/2018,01/13/2018,1.5221,"12,161,364"
02/03/2018,02/07/2018,01/20/2018,1.5275,"12,511,882"
02/03/2018,02/07/2018,01/27/2018,1.5492,"13,360,069"
02/03/2018,02/07/2018,02/03/2018,1.5286,"11,572,092"
01/27/2018,01/31/2018,01/27/2018,1.5491,"13,355,537"
01/27/2018,01/31/2018,01/20/2018,1.5275,"12,511,882"
01/27/2018,01/31/2018,01/13/2018,1.5221,"12,161,364"
01/27/2018,01/31/2018,01/06/2018,1.5162,"10,738,140"
01/27/2018,01/31/2018,12/30/2017,1.5208,"9,690,812"
01/20/2018,01/24/2018,12/23/2017,1.5538,"11,815,810"
01/20/2018,01/24/2018,12/30/2017,1.5208,"9,690,812"
01/20/2018,01/24/2018,01/06/2018,1.5162,"10,738,140"
01/20/2018,01/24/2018,01/13/2018,1.5221,"12,156,702"
01/20/2018,01/24/2018,01/20/2018,1.5275,"12,511,882"
01/13/2018,01/18/2018,01/13/2018,1.5221,"12,156,702"
01/13/2018,01/18/2018,01/06/2018,1.5162,"10,738,140"
01/13/2018,01/18/2018,12/30/2017,1.5215,"9,954,235"
01/13/2018,01/18/2018,12/23/2017,1.5538,"11,815,810"
01/13/2018,01/18/2018,12/16/2017,1.5883,"12,608,166"
01/06/2018,01/10/2018,12/09/2017,1.6536,"13,989,328"
01/06/2018,01/10/2018,12/16/2017,1.5894,"12,400,601"
01/06/2018,01/10/2018,12/23/2017,1.5543,"11,625,168"
01/06/2018,01/10/2018,12/30/2017,1.5208,"9,688,489"
01/06/2018,01/10/2018,01/06/2018,1.5156,"10,560,008"
12/30/2017,01/04/2018,12/30/2017,1.5208,"9,688,489"
12/30/2017,01/04/2018,12/23/2017,1.5543,"11,625,168"
12/30/2017,01/04/2018,12/16/2017,1.5894,"12,400,601"
12/30/2017,01/04/2018,12/09/2017,1.6547,"13,831,757"
12/30/2017,01/04/2018,12/02/2017,1.6847,"14,156,073"
12/23/2017,12/28/2017,11/25/2017,1.7339,"9,959,356"
12/23/2017,12/28/2017,12/02/2017,1.6853,"13,967,177"
12/23/2017,12/28/2017,12/09/2017,1.6547,"13,831,757"
12/23/2017,12/28/2017,12/16/2017,1.5894,"12,400,601"
12/23/2017,12/28/2017,12/23/2017,1.5543,"11,625,168"
12/16/2017,12/20/2017,12/16/2017,1.5898,"12,362,049"
12/16/2017,12/20/2017,12/09/2017,1.6547,"13,831,757"
12/16/2017,12/20/2017,12/02/2017,1.6853,"13,967,177"
12/16/2017,12/20/2017,11/25/2017,1.7350,"9,773,159"
12/16/2017,12/20/2017,11/18/2017,1.7374,"11,199,748"
12/09/2017,12/13/2017,11/11/2017,1.7534,"11,849,119"
12/09/2017,12/13/2017,11/18/2017,1.7375,"11,019,011"
12/09/2017,12/13/2017,11/25/2017,1.7350,"9,773,159"
12/09/2017,12/13/2017,12/02/2017,1.6853,"13,967,177"
12/09/2017,12/13/2017,12/09/2017,1.6547,"13,831,757"
12/02/2017,12/06/2017,12/02/2017,1.6853,"13,967,177"
12/02/2017,12/06/2017,11/25/2017,1.7350,"9,773,159"
12/02/2017,12/06/2017,11/18/2017,1.7375,"11,019,011"
12/02/2017,12/06/2017,11/11/2017,1.7534,"11,684,792"
12/02/2017,12/06/2017,11/04/2017,1.7563,"11,089,991"
11/25/2017,11/29/2017,10/28/2017,1.7577,"11,724,256"
11/25/2017,11/29/2017,11/04/2017,1.7563,"11,089,991"
11/25/2017,11/29/2017,11/11/2017,1.7534,"11,684,792"
11/25/2017,11/29/2017,11/18/2017,1.7375,"11,019,011"
11/25/2017,11/29/2017,11/25/2017,1.7418,"9,698,284"
11/18/2017,11/22/2017,11/18/2017,1.7375,"11,021,386"
11/18/2017,11/22/2017,11/11/2017,1.7534,"11,684,792"
11/18/2017,11/22/2017,11/04/2017,1.7563,"11,089,991"
11/18/2017,11/22/2017,10/28/2017,1.7577,"11,717,403"
11/18/2017,11/22/2017,10/21/2017,1.7487,"10,762,442"
11/11/2017,11/15/2017,10/14/2017,1.6899,"11,045,047"
11/11/2017,11/15/2017,10/21/2017,1.7487,"10,762,442"
11/11/2017,11/15/2017,10/28/2017,1.7577,"11,717,403"
11/11/2017,11/15/2017,11/04/2017,1.7563,"11,089,991"
11/11/2017,11/15/2017,11/11/2017,1.7540,"11,731,195"
11/04/2017,11/08/2017,11/04/2017,1.7563,"11,089,991"
11/04/2017,11/08/2017,10/28/2017,1.7577,"11,717,403"
11/04/2017,11/08/2017,10/21/2017,1.7487,"10,762,442"
11/04/2017,11/08/2017,10/14/2017,1.6899,"11,045,047"
11/04/2017,11/08/2017,10/07/2017,1.6718,"11,323,037"
10/28/2017,11/01/2017,09/30/2017,1.6406,"11,430,767"
10/28/2017,11/01/2017,10/07/2017,1.6718,"11,323,037"
10/28/2017,11/01/2017,10/14/2017,1.6888,"10,857,462"
10/28/2017,11/01/2017,10/21/2017,1.7491,"10,581,411"
10/28/2017,11/01/2017,10/28/2017,1.7577,"11,710,544"
10/21/2017,10/25/2017,10/21/2017,1.7491,"10,581,411"
10/21/2017,10/25/2017,10/14/2017,1.6887,"10,853,618"
10/21/2017,10/25/2017,10/07/2017,1.6718,"11,321,980"
10/21/2017,10/25/2017,09/30/2017,1.6406,"11,430,767"
10/21/2017,10/25/2017,09/23/2017,1.6506,"11,184,232"
10/14/2017,10/18/2017,09/16/2017,1.6738,"9,930,101"
10/14/2017,10/18/2017,09/23/2017,1.6506,"11,184,232"
10/14/2017,10/18/2017,09/30/2017,1.6406,"11,430,767"
10/14/2017,10/18/2017,10/07/2017,1.6718,"11,321,980"
10/14/2017,10/18/2017,10/14/2017,1.6887,"10,853,618"
10/07/2017,10/12/2017,10/07/2017,1.6707,"11,142,888"
10/07/2017,10/12/2017,09/30/2017,1.6406,"11,430,767"
10/07/2017,10/12/2017,09/23/2017,1.6506,"11,184,232"
10/07/2017,10/12/2017,09/16/2017,1.6738,"9,930,101"
10/07/2017,10/12/2017,09/09/2017,1.6756,"11,688,534"
09/30/2017,10/04/2017,09/02/2017,1.7325,"10,974,049"
09/30/2017,10/04/2017,09/09/2017,1.6756,"11,688,534"
09/30/2017,10/04/2017,09/16/2017,1.6738,"9,930,101"
09/30/2017,10/04/2017,09/23/2017,1.6506,"11,184,232"
09/30/2017,10/04/2017,09/30/2017,1.6406,"11,254,213"
09/23/2017,09/27/2017,09/23/2017,1.6510,"10,983,405"
09/23/2017,09/27/2017,09/16/2017,1.6738,"9,930,101"
09/23/2017,09/27/2017,09/09/2017,1.6756,"11,688,534"
09/23/2017,09/27/2017,09/02/2017,1.7325,"10,975,703"
09/23/2017,09/27/2017,08/26/2017,1.7547,"12,520,348"
09/16/2017,09/20/2017,08/19/2017,1.7428,"12,623,109"
09/16/2017,09/20/2017,08/26/2017,1.7547,"12,520,348"
09/16/2017,09/20/2017,09/02/2017,1.7325,"10,975,703"
09/16/2017,09/20/2017,09/09/2017,1.6756,"11,688,534"
09/16/2017,09/20/2017,09/16/2017,1.6736,"9,826,072"
09/09/2017,09/13/2017,09/09/2017,1.6674,"9,809,641"
09/09/2017,09/13/2017,09/02/2017,1.7325,"10,975,702"
09/09/2017,09/13/2017,08/26/2017,1.7547,"12,520,348"
09/09/2017,09/13/2017,08/19/2017,1.7428,"12,623,110"
09/09/2017,09/13/2017,08/12/2017,1.7375,"11,227,992"
